StudentId,DiasSemUso,TotalSessoes,TotalGasto
58270850,108,6,0.00
77178956,63,5,0.00
47940958,177,7,0.00
17829002,170,33,0.00
88550563,172,2,0.00
61413605,3,14,0.00
32989391,114,9,0.00
62076732,27,28,0.00
42184618,40,18,0.00
25488103,14,8,0.00
77640993,203,2,0.00
4038168,3,21,0.00
65273101,80,6,0.00
87822481,1,24,0.00
75377065,170,3,0.00
55455651,56,9,0.00
60112612,205,2,0.00
81858370,128,2,0.00
98166728,9,5,0.00
45376424,14,43,0.00
1446143,31,10,0.00
41347746,167,3,0.00
4305518,168,5,0.00
93321744,124,11,0.00
71646159,17,4,0.00
2431980,120,11,0.00
859346,10,28,0.00
3663241,194,1,0.00
74313232,193,1,0.00
28786166,204,1,0.00
34789029,184,1,0.00
52483956,12,34,0.00
2241899,82,17,0.00
66837122,37,5,0.00
88504045,29,14,0.00
95116327,199,2,0.00
80292434,2,28,0.00
4550873,14,17,23.90
56331673,19,40,0.00
70304728,152,5,0.00
95742454,196,2,0.00
41323501,5,17,0.00
3219478,7,17,0.00
98190077,189,26,0.00
97631624,24,16,0.00
76602338,7,13,0.00
62746294,28,13,0.00
67339368,22,31,0.00
86026965,7,4,0.00
56859054,64,8,0.00
11789680,0,66,149.50
16220258,4,27,0.00
14723562,111,2,0.00
17789987,12,4,0.00
75359959,0,115,0.00
20576570,53,3,0.00
4537205,164,3,0.00
79051435,13,10,0.00
20977794,17,6,0.00
69368798,199,1,0.00
26251493,72,9,0.00
49462526,183,2,0.00
10253834,210,1,0.00
97678050,4,69,0.00
97606048,15,13,0.00
48763458,204,1,0.00
19311758,90,14,0.00
72204180,207,3,0.00
47598380,170,12,0.00
35911551,67,21,0.00
29323660,171,2,0.00
43240634,79,2,0.00
41813696,67,6,0.00
42766403,173,7,0.00
9616097,211,1,0.00
36784576,2,20,29.90
27141776,31,7,0.00
74151403,24,11,0.00
29343866,83,3,0.00
72627116,0,231,0.00
99945450,199,1,0.00
50834070,186,14,0.00
87830822,129,5,0.00
88335693,11,11,0.00
99345669,167,4,0.00
85237409,39,6,0.00
48166548,200,1,0.00
52926431,46,12,0.00
44120629,186,7,0.00
18909552,186,5,0.00
78403805,197,1,0.00
95278840,209,1,0.00
80541178,211,1,0.00
25854259,198,3,0.00
46821662,11,6,0.00
41421517,120,2,0.00
19410487,198,1,0.00
87839690,186,1,0.00
89830265,24,7,0.00
62429996,192,2,0.00
55220034,209,1,0.00
12039973,209,1,0.00
95637076,27,9,0.00
8860109,37,15,0.00
43488176,37,4,0.00
17040445,190,1,0.00
90213221,195,3,0.00
11655079,177,24,0.00
41757964,191,6,0.00
11452549,29,32,0.00
74501627,182,1,0.00
7419434,46,11,0.00
29717336,38,7,0.00
32047415,63,6,0.00
54800493,4,5,0.00
70326205,70,4,0.00
34865671,8,8,0.00
86085628,14,13,29.90
68052021,171,11,0.00
25274684,176,4,0.00
58294554,197,2,0.00
71069335,211,2,0.00
56315277,5,26,0.00
87731475,211,1,0.00
63073229,23,24,0.00
73909231,193,5,0.00
49706493,202,1,0.00
91948852,187,3,0.00
50665592,192,1,0.00
37165125,181,2,0.00
91110889,11,10,0.00
30552843,195,3,0.00
39225873,3,3,0.00
51039995,9,14,0.00
30472282,185,1,0.00
8512341,208,2,0.00
94202203,44,3,0.00
23286462,10,8,0.00
32235690,49,57,0.00
1401108,2,4,0.00
82664634,20,10,0.00
83495163,21,8,0.00
23062770,1,68,0.00
78436351,20,10,0.00
98653943,1,24,0.00
4593352,199,1,0.00
87786852,46,12,0.00
73898348,7,34,0.00
13383293,182,2,0.00
39223772,202,1,0.00
3511345,10,14,0.00
27893891,14,2,0.00
87708753,7,6,0.00
52781717,4,21,0.00
72992236,205,4,0.00
2995388,1,4,0.00
71524402,2,62,0.00
19003074,43,8,0.00
54817304,12,11,0.00
82689872,38,7,0.00
73651410,5,11,0.00
76081088,208,1,0.00
29312777,193,1,0.00
86878278,24,12,0.00
8951530,190,3,0.00
88706701,198,1,0.00
53242,185,4,0.00
73503968,187,1,0.00
65967469,4,6,0.00
50509972,66,13,0.00
50591466,2,5,0.00
75159765,206,1,0.00
7244040,46,6,0.00
94831244,48,5,0.00
16100602,204,2,0.00
4717445,170,6,0.00
30035718,9,39,0.00
74789352,192,2,0.00
17823718,185,2,0.00
831772,194,1,0.00
43634270,199,2,0.00
61769757,174,3,0.00
87940849,8,14,0.00
25116445,186,3,0.00
4248100,9,17,0.00
55336656,0,16,0.00
42699516,51,14,0.00
11682381,2,58,0.00
53827783,201,1,0.00
1604720,1,9,0.00
29238794,14,8,0.00
22246181,9,26,0.00
59763556,203,2,0.00
13401255,31,2,0.00
25158941,184,6,0.00
96323950,191,3,0.00
55369617,204,3,0.00
4765328,33,45,0.00
86279250,186,3,0.00
53024931,208,1,0.00
71496058,183,5,0.00
84399048,10,7,0.00
94854845,25,10,0.00
49610618,185,7,0.00
57350563,208,1,0.00
56902466,112,4,0.00
5957511,180,3,0.00
98983858,11,4,0.00
65789347,195,1,0.00
99990926,180,5,0.00
56290972,189,1,0.00
37514470,170,19,0.00
27294628,179,4,0.00
16428181,211,1,0.00
23293847,0,6,0.00
59245263,33,4,0.00
83702436,10,2,0.00
86570802,209,1,0.00
61247245,138,3,0.00
15710627,202,2,0.00
15538362,190,7,0.00
72961556,200,2,0.00
89572756,82,6,0.00
8224905,101,15,0.00
79259266,13,15,0.00
38003142,186,2,0.00
63614433,9,2,0.00
84200125,185,2,0.00
92879066,16,5,0.00
24057143,209,1,0.00
66805094,88,6,0.00
71392045,173,6,0.00
35877608,7,21,149.50
75191770,133,6,0.00
67242614,204,1,0.00
84195256,9,7,0.00
29860991,200,1,0.00
80305670,153,9,0.00
36530462,46,4,0.00
44709613,20,13,0.00
51691578,10,7,0.00
55800920,195,6,0.00
21160261,12,4,0.00
12117133,97,17,0.00
84210255,5,8,0.00
63466450,203,1,0.00
41124469,201,2,0.00
73048775,2,89,23.90
3086597,169,4,0.00
40141809,43,4,0.00
84627154,48,3,0.00
31514561,178,2,0.00
11334596,2,77,0.00
92143447,209,2,0.00
59720104,191,5,0.00
36148422,184,3,0.00
89383030,45,3,0.00
2883220,197,1,0.00
94238144,0,21,0.00
49233235,200,2,0.00
8351875,22,3,0.00
50878361,51,14,0.00
16158638,196,2,0.00
87949631,6,12,0.00
32963712,191,2,0.00
68092831,122,4,0.00
12229410,175,6,0.00
99932984,23,7,0.00
30125038,13,6,0.00
67564909,196,1,0.00
8692023,189,3,0.00
52514596,173,4,0.00
27562917,203,1,0.00
6854944,199,1,0.00
35615874,187,2,0.00
44086483,182,1,0.00
5675462,50,2,0.00
6833696,188,1,0.00
36419894,6,18,0.00
829545,198,1,0.00
79684947,106,6,0.00
23225446,0,9,0.00
3242844,194,11,0.00
22576740,2,16,0.00
35428790,50,6,0.00
82546429,186,1,0.00
67647588,190,3,0.00
79214128,204,1,0.00
53501372,11,24,0.00
78772280,17,17,0.00
75432797,19,7,0.00
25737889,24,5,0.00
75441453,10,7,0.00
6178200,191,2,0.00
95343414,13,3,0.00
276044,0,8,0.00
15173116,199,3,0.00
14254369,195,4,0.00
98269716,1,18,0.00
85549193,203,2,0.00
38589627,13,2,0.00
26101512,184,1,0.00
82475360,7,17,0.00
42580879,129,3,0.00
28516065,23,3,0.00
22922882,191,5,0.00
55346769,192,11,0.00
96340183,190,6,0.00
80685935,56,4,0.00
59920822,192,4,0.00
98869589,33,46,0.00
78784720,9,12,0.00
4382126,72,52,23.90
26376608,6,130,0.00
29321456,10,16,0.00
71094430,43,6,0.00
12924356,38,15,0.00
49339518,78,5,0.00
81949333,194,1,0.00
87495944,211,2,0.00
12357230,177,4,0.00
21658179,186,11,0.00
1095590,8,3,0.00
92503409,198,1,0.00
47825189,3,9,0.00
65100083,204,1,0.00
62443020,186,1,0.00
48230936,8,8,0.00
84515401,0,48,0.00
9888966,67,10,0.00
66822555,119,18,0.00
48554001,39,4,0.00
43115273,52,14,0.00
88740627,182,2,0.00
36984633,158,10,0.00
89892120,97,3,0.00
74314520,162,12,0.00
46671163,44,2,0.00
89918941,0,21,0.00
82097977,59,3,0.00
49759228,3,14,0.00
98849715,198,1,0.00
15160504,0,15,0.00
85323732,6,92,0.00
78030361,35,12,0.00
56167643,101,7,0.00
16888549,6,29,0.00
26007761,9,8,0.00
36125385,2,2,0.00
87314407,186,3,0.00
81458594,40,6,0.00
70373985,193,1,0.00
75338110,7,4,0.00
65160787,1,87,0.00
55088530,50,8,0.00
81600337,10,48,0.00
7524217,175,2,0.00
21048196,68,27,0.00
70139098,93,2,0.00
27696857,95,3,0.00
69891038,52,2,0.00
67320510,183,2,0.00
52195275,211,1,0.00
11942057,210,1,0.00
56760231,1,39,0.00
27284286,66,3,0.00
72810201,1,9,0.00
6981118,6,4,0.00
53654158,11,13,0.00
17908186,6,14,0.00
17492767,41,3,0.00
7634633,15,6,0.00
86134842,54,7,0.00
23735389,54,13,0.00
55612170,82,7,0.00
84268546,195,2,0.00
73521618,6,9,29.90
89299140,117,2,0.00
8222661,47,21,0.00
85850818,9,86,23.90
69451454,6,16,0.00
39463276,172,8,0.00
77219597,8,11,0.00
95892332,2,13,0.00
44576950,23,4,0.00
18159163,1,11,0.00
46237175,187,1,0.00
9705686,181,3,0.00
79339472,53,28,0.00
80682174,183,8,0.00
86914617,41,21,59.80
13891679,166,4,0.00
99812701,45,2,0.00
66357478,20,7,0.00
51644791,209,1,0.00
77619433,199,2,0.00
4206085,165,4,0.00
64126995,185,1,0.00
78583547,174,2,0.00
54128515,196,2,0.00
52491350,203,3,0.00
27617338,199,12,0.00
12791487,160,4,0.00
85596993,0,26,0.00
20716372,111,11,0.00
89375865,169,10,0.00
54503273,4,15,149.50
16704379,183,1,0.00
48711204,24,7,0.00
44513206,209,1,0.00
24120970,25,6,0.00
15466082,8,8,0.00
72837360,10,20,0.00
44140114,80,3,0.00
31814898,4,8,0.00
1502327,205,1,0.00
22340496,176,11,0.00
46481405,186,1,0.00
38131689,86,3,0.00
62961585,0,26,0.00
94647403,187,2,0.00
31915496,114,10,0.00
94819820,199,1,0.00
75373882,10,16,0.00
84862439,142,9,0.00
62572941,57,21,0.00
34984563,8,19,0.00
89847497,185,1,0.00
15491123,29,22,0.00
64547389,188,2,0.00
35624682,209,2,0.00
95014000,2,3,0.00
53583636,45,7,0.00
65589525,168,4,0.00
55602429,2,11,0.00
94462005,31,5,0.00
51874082,2,27,0.00
21625939,23,4,0.00
35792725,9,22,0.00
55698052,167,2,0.00
99197560,72,9,0.00
96315626,21,23,0.00
46951563,4,11,0.00
68215384,194,6,0.00
78424240,195,1,0.00
48660072,141,3,0.00
66725074,176,2,0.00
37478589,199,1,0.00
83797106,98,3,0.00
33292327,25,6,0.00
5098426,7,93,0.00
55024709,14,6,0.00
2199758,46,5,0.00
15865297,16,7,0.00
66307428,176,4,0.00
82036383,206,4,0.00
49152992,199,1,0.00
29139006,202,1,0.00
63528611,109,9,0.00
63494728,0,51,0.00
73284458,2,8,0.00
86799203,42,48,0.00
11513980,0,24,0.00
2330117,7,13,0.00
95796815,38,4,0.00
42631404,119,6,0.00
45081314,7,8,0.00
95765388,11,13,0.00
16182866,197,1,0.00
14436352,76,4,0.00
77853653,199,1,0.00
21218280,205,1,0.00
21732179,193,2,0.00
24628205,21,14,0.00
34154054,10,4,0.00
66562006,183,1,0.00
61440432,4,77,0.00
27395853,50,19,0.00
65901896,1,21,0.00
44342432,183,80,0.00
22223078,207,1,0.00
27399683,184,2,0.00
16997975,36,13,0.00
279559,78,87,0.00
41449652,1,17,0.00
45081975,0,39,0.00
61838894,10,5,0.00
79064705,41,11,0.00
66860199,17,8,0.00
43867514,176,3,0.00
40335351,193,1,0.00
12146791,193,2,0.00
91255755,169,3,0.00
49873935,197,1,0.00
14671285,3,7,0.00
20716103,195,1,0.00
83820034,111,2,0.00
47492698,42,2,0.00
85376338,204,1,0.00
49730672,184,2,0.00
46113311,188,1,0.00
42350460,17,2,0.00
13021439,42,24,0.00
37510998,192,2,0.00
80202673,28,41,0.00
38272871,0,14,0.00
93995285,186,2,0.00
63354774,0,17,0.00
14486216,195,4,0.00
292380,183,3,0.00
89040480,10,54,0.00
55258245,0,12,0.00
30267906,3,15,0.00
74832578,3,33,0.00
36447445,0,3,0.00
84136321,9,10,0.00
4506176,204,2,0.00
33463977,206,3,0.00
81011227,3,9,0.00
15178443,36,8,0.00
35492680,186,3,0.00
94650918,186,5,0.00
73785453,190,4,0.00
87208903,27,5,0.00
90066449,24,6,0.00
52236958,25,18,0.00
30644991,205,1,0.00
11969047,194,4,0.00
8862980,1,27,89.70
26462430,163,8,0.00
93086356,196,1,0.00
18375098,7,7,0.00
93723060,33,14,0.00
56498454,186,2,0.00
18102289,22,5,0.00
90492416,162,7,0.00
8411537,191,2,0.00
44526754,62,9,0.00
95888379,208,1,0.00
59267576,190,1,0.00
59293544,27,3,0.00
74319226,31,12,0.00
1837821,55,11,0.00
3509407,2,24,149.50
72254974,200,2,0.00
77057050,8,96,0.00
15121085,13,10,0.00
25092529,168,5,0.00
39923341,15,34,0.00
96403005,177,4,0.00
32257124,11,10,0.00
82158644,201,1,0.00
9825620,180,4,0.00
2203774,197,2,0.00
5241703,8,4,0.00
61768987,198,2,0.00
28189130,177,7,0.00
53582199,196,1,0.00
57475486,7,8,0.00
63661357,204,3,0.00
84476512,2,31,0.00
62723260,66,6,0.00
10037112,101,25,0.00
36558451,64,15,0.00
30380074,3,19,0.00
65824933,18,10,0.00
79953591,183,1,0.00
36358437,5,24,0.00
49134406,1,16,0.00
71339244,29,22,0.00
88568101,184,1,0.00
29886255,198,2,0.00
3994358,93,6,0.00
53134125,202,1,0.00
53226688,193,4,0.00
93587620,195,1,0.00
38668648,10,52,0.00
71431544,191,2,0.00
58675140,50,11,0.00
57770788,3,14,0.00
69371337,190,4,0.00
85847386,5,10,0.00
17425508,200,2,0.00
33856113,7,5,0.00
95183838,133,3,0.00
49150181,209,2,0.00
97962555,93,11,0.00
72884854,52,6,0.00
59779909,191,3,0.00
31894357,191,1,0.00
95422097,73,3,0.00
65709207,175,2,0.00
35121148,4,27,0.00
38666919,27,7,0.00
26999655,22,6,0.00
6288107,196,4,0.00
8281762,182,1,0.00
50022273,207,1,0.00
75176722,202,2,0.00
39276650,57,6,0.00
70109904,17,10,0.00
19218677,27,13,0.00
38357863,6,23,0.00
49443800,100,3,0.00
69012145,59,2,0.00
15582063,192,1,0.00
45604410,3,125,0.00
32393563,28,4,0.00
17199732,193,3,0.00
82659928,96,3,0.00
13045272,188,4,0.00
29378436,49,6,0.00
38261487,183,2,0.00
51516928,110,5,0.00
41507279,184,1,0.00
54725179,182,1,0.00
58727139,21,2,0.00
58090092,195,4,0.00
22377665,184,3,0.00
45002708,50,10,0.00
60084497,199,3,0.00
77848180,196,1,0.00
4872252,11,5,0.00
18439938,185,4,0.00
80768886,204,1,0.00
55080561,185,1,0.00
44729902,183,1,0.00
87643944,191,2,0.00
69626281,14,17,0.00
27619402,210,2,0.00
25861404,165,2,0.00
53149854,121,4,0.00
45964366,191,1,0.00
15590699,6,45,209.30
89414677,0,10,0.00
98894329,6,10,0.00
38712618,191,1,0.00
80556767,203,1,0.00
7977924,9,5,0.00
54770486,193,1,0.00
57083044,4,50,0.00
78354070,79,31,0.00
95948608,6,34,0.00
90148272,7,8,0.00
23914215,202,1,0.00
89336369,48,2,0.00
13613168,5,7,0.00
80920307,6,2,0.00
22270011,12,3,0.00
47444875,198,1,0.00
83382056,1,41,0.00
2012734,7,20,0.00
25695121,120,38,0.00
14901575,78,17,0.00
54859445,3,16,0.00
89769169,95,2,0.00
72776862,79,5,0.00
70207170,1,36,59.80
48515020,51,22,0.00
10522836,181,79,0.00
85899165,5,7,0.00
45041314,200,1,0.00
55598745,43,2,0.00
85497308,56,2,0.00
10100856,188,3,0.00
48824076,2,28,0.00
12588808,81,9,0.00
51905549,189,1,0.00
48434259,188,1,0.00
41914789,183,1,0.00
86491807,19,19,0.00
36882721,50,5,0.00
28256014,48,7,0.00
37716645,1,120,29.90
88857936,151,7,0.00
12887585,1,50,0.00
53206651,172,18,0.00
26141990,7,16,0.00
98270615,35,14,0.00
48676677,205,2,0.00
83508399,196,1,0.00
69781243,21,23,0.00
6118747,163,3,0.00
92229727,210,1,0.00
79892203,2,12,0.00
48885719,3,7,0.00
72673585,192,5,0.00
45918295,2,23,0.00
66472440,3,17,0.00
88247747,5,12,0.00
56528292,3,22,0.00
61826176,206,1,0.00
39554179,4,18,0.00
38004207,1,32,0.00
92351742,196,1,0.00
46708578,24,6,0.00
2187684,192,1,0.00
40228281,6,12,0.00
12840177,208,1,0.00
29475021,195,2,0.00
71600191,15,6,0.00
65899102,4,8,0.00
89398450,200,1,0.00
68734839,134,4,0.00
82473757,2,51,0.00
58755566,128,2,0.00
36243146,190,38,0.00
98208972,191,6,0.00
73174849,3,13,0.00
91857162,185,3,0.00
23057569,195,1,0.00
94554113,12,17,0.00
98348797,199,2,0.00
18296452,1,14,0.00
50596690,59,6,0.00
96318683,115,3,0.00
40605758,189,11,0.00
84441730,198,1,0.00
9088072,15,6,0.00
71705870,6,7,0.00
11131170,22,14,0.00
37302600,204,1,0.00
96350253,0,32,0.00
80435963,63,10,0.00
19171853,200,1,0.00
42349816,193,3,0.00
54663791,1,3,0.00
16712969,177,6,0.00
74119043,96,2,0.00
89241121,24,13,0.00
99451308,155,8,0.00
32816221,179,2,0.00
48540138,205,1,0.00
93314173,191,3,0.00
88615804,175,6,0.00
92855236,47,2,0.00
54073662,209,1,0.00
64006609,1,24,0.00
95939073,13,14,0.00
87583529,4,127,0.00
69215216,144,7,0.00
41291573,1,37,0.00
2667700,209,2,0.00
49406004,9,17,0.00
21050177,58,5,0.00
13047659,191,7,0.00
47866397,1,22,0.00
77716407,66,18,0.00
39229846,204,2,0.00
28253913,2,74,0.00
29725637,20,31,0.00
53089963,6,19,0.00
89070679,51,2,0.00
75078789,203,3,0.00
66883345,1,37,0.00
88386404,176,6,0.00
3326940,63,2,0.00
19429153,170,2,0.00
50979248,1,5,0.00
97431653,182,4,0.00
71746531,4,25,0.00
97420378,4,225,0.00
99109866,192,11,0.00
44158983,51,2,0.00
58767703,191,1,0.00
11915542,47,49,0.00
9523236,9,16,0.00
86147162,201,4,0.00
57602330,10,16,0.00
51043576,193,1,0.00
76057842,76,3,0.00
23158270,43,12,0.00
29240317,2,23,89.70
98224120,37,7,0.00
21279714,38,3,0.00
58123113,196,6,0.00
53231125,3,35,0.00
94522500,207,1,0.00
65248710,50,2,0.00
73791009,202,1,0.00
26485702,0,5,0.00
7206396,3,60,0.00
9303108,192,2,0.00
72153563,65,9,0.00
6355160,204,1,0.00
12791209,191,3,0.00
1385001,202,2,0.00
3090135,199,1,0.00
61508836,5,24,0.00
2438332,17,38,0.00
70815129,24,66,0.00
30454701,5,9,0.00
12049502,191,2,0.00
77440438,203,1,0.00
32072287,8,30,0.00
28280677,72,3,0.00
9863035,188,3,0.00
53819874,91,8,0.00
48850362,42,12,0.00
12435827,202,3,0.00
98407758,173,12,0.00
3577917,8,35,0.00
60732599,168,2,0.00
76023567,75,7,0.00
90127044,178,2,0.00
40208507,48,12,0.00
69887812,192,6,0.00
90411217,183,1,0.00
15495926,48,18,0.00
15164958,2,3,0.00
46158280,22,11,0.00
89901437,0,12,0.00
62374576,199,1,0.00
34706018,43,9,0.00
31052965,8,94,0.00
88447463,201,2,0.00
27801886,197,1,0.00
73689409,57,10,0.00
12162626,169,7,0.00
83107295,189,4,0.00
17364509,209,1,0.00
84525935,2,33,0.00
34722311,0,72,0.00
8265781,47,7,0.00
1002958,50,8,0.00
89979482,10,13,0.00
65723459,194,7,0.00
88263101,8,2,0.00
51076723,51,3,0.00
88172559,1,57,0.00
56877059,13,25,0.00
37094368,184,1,0.00
72182388,1,28,179.40
49970935,123,22,0.00
76082714,211,1,0.00
11330414,208,1,0.00
82752803,199,1,0.00
95646419,189,1,0.00
72906245,205,1,0.00
65015108,206,1,0.00
30220515,0,3,0.00
96865755,206,1,0.00
69172153,17,5,0.00
57300891,28,11,0.00
85724023,9,28,0.00
25026289,134,5,0.00
11927865,6,24,0.00
17499113,7,13,0.00
9508672,7,21,0.00
87013217,195,6,0.00
2061218,3,222,29.90
53566404,15,51,0.00
32657982,171,5,0.00
30024769,200,2,0.00
45403234,164,3,0.00
97944035,16,7,0.00
79168031,169,5,0.00
25036153,138,2,0.00
65632038,9,61,0.00
28034217,195,5,0.00
17718809,0,31,0.00
56204211,25,16,0.00
91033474,173,3,0.00
86397907,206,3,0.00
16859212,199,1,0.00
59643828,34,7,0.00
7235716,58,11,0.00
36022202,191,4,0.00
8921772,56,9,0.00
98027899,43,7,0.00
32752005,184,2,0.00
85273427,199,2,0.00
96970157,207,1,0.00
83883117,22,5,0.00
49537949,53,7,0.00
57720847,80,10,0.00
18542992,177,11,0.00
68954077,27,22,0.00
95203300,184,2,0.00
91919194,8,8,0.00
4045307,55,5,0.00
2141301,198,1,0.00
37881359,185,3,0.00
94276040,1,9,0.00
82128554,194,2,0.00
21385971,11,12,0.00
48603696,13,9,0.00
70295597,195,1,0.00
74481355,17,5,0.00
9325999,170,2,0.00
15580918,50,14,0.00
80182052,0,9,0.00
31687662,51,4,0.00
48167006,11,3,0.00
98544749,174,9,0.00
69218522,208,2,0.00
75458542,38,5,0.00
89509204,206,1,0.00
93652701,5,18,0.00
91810209,18,5,0.00
65748706,10,2,0.00
72525304,189,2,0.00
38633537,103,2,0.00
39213490,211,1,0.00
36938639,206,2,0.00
74394497,183,5,0.00
23810388,185,1,0.00
37662496,59,3,0.00
44497614,114,3,0.00
79392977,45,5,0.00
71480781,52,5,0.00
46516722,45,8,0.00
34918967,34,4,0.00
13836734,206,1,0.00
43545551,67,4,0.00
69905107,181,3,0.00
95821,203,1,0.00
68134703,191,1,0.00
11061498,191,2,0.00
40725778,184,2,0.00
19489585,174,4,0.00
67990799,182,6,0.00
52788229,192,2,0.00
9825680,168,2,0.00
80725669,199,4,0.00
34037641,45,10,0.00
8737015,45,5,0.00
95040701,28,3,0.00
11113340,210,1,0.00
15258809,10,20,0.00
76850292,169,11,0.00
76207992,197,1,0.00
67107555,209,2,0.00
96383214,34,10,0.00
4353112,187,1,0.00
34493853,182,1,0.00
24136493,175,2,0.00
8928012,14,9,0.00
3049351,27,13,0.00
89480319,13,19,0.00
48777836,4,18,0.00
31164821,4,54,0.00
98460324,0,7,0.00
26112146,2,67,0.00
35942039,168,6,0.00
40613627,0,2,0.00
30162874,197,3,0.00
94825602,208,1,0.00
97514999,34,13,0.00
56698734,6,24,0.00
59436993,22,15,0.00
21649085,1,16,0.00
44675862,185,1,0.00
40712828,8,11,0.00
68699522,46,4,0.00
2147481,195,4,0.00
84419821,4,62,0.00
74749627,191,1,0.00
28690852,42,26,0.00
3981251,196,1,0.00
28677868,206,2,0.00
49432038,186,2,0.00
49632739,169,5,0.00
35437386,6,9,0.00
21498391,85,14,0.00
73437396,37,12,0.00
47418638,0,14,0.00
69438387,98,6,0.00
94720115,173,9,0.00
36528481,194,4,0.00
95942322,5,7,0.00
27504337,190,8,0.00
31516330,207,3,0.00
69930511,1,60,0.00
7181023,0,9,0.00
46660111,4,11,0.00
97340029,36,4,0.00
40603640,3,7,0.00
2612535,99,3,0.00
27547225,2,22,0.00
38720364,123,2,0.00
63763017,193,3,0.00
35708294,192,1,0.00
23480691,35,8,0.00
39997610,0,3,0.00
22707863,198,1,0.00
28370970,196,3,0.00
27463925,195,1,0.00
84744844,191,1,0.00
85453023,183,1,0.00
84248363,73,9,0.00
86467688,186,1,0.00
40453430,81,4,0.00
98184226,165,6,0.00
12500699,13,23,0.00
91246472,36,3,0.00
3560210,113,8,0.00
6121933,2,20,0.00
89909953,181,4,0.00
10701974,17,8,0.00
27557902,13,7,0.00
603998,2,24,0.00
86852974,184,1,0.00
66613742,4,24,0.00
33533523,27,3,0.00
96255961,9,11,0.00
40841129,198,1,0.00
6580701,182,10,0.00
46740271,211,1,0.00
26392151,188,4,0.00
64660293,56,3,0.00
34961071,8,8,0.00
48091440,11,26,0.00
68635057,203,1,0.00
53333761,197,5,0.00
39397600,176,26,0.00
89431285,167,3,0.00
3039613,7,5,0.00
34858956,50,6,0.00
27348073,85,6,0.00
67598706,2,11,0.00
42622808,2,23,0.00
34374314,10,17,0.00
14247705,19,17,0.00
7128145,198,1,0.00
79467335,58,3,0.00
44571929,191,2,0.00
83444595,9,6,0.00
96210485,2,59,0.00
27509667,160,5,0.00
77233586,205,1,0.00
